"MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","YrSold","SaleType","SaleCondition"
20,"RL",60,11556,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,9,1953,2006,"Gable","CompShg","VinylSd","MetalSd","None",0,"TA","Ex","CBlock","TA","TA","No","BLQ",408,"Unf",0,456,864,"GasA","Gd","Y","SBrkr",1154,0,1154,0,0,1,1,3,1,"Ex",6,"Typ",0,"Detchd",1962,"Unf",1,336,"TA","TA","Y",63,0,0,7,2007,"WD","Normal"
60,"RL",65,10237,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,738,738,"GasA","Ex","Y","SBrkr",738,754,1492,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd",2006,"Fin",2,440,"TA","TA","Y",0,32,0,9,2006,"New","Partial"
20,"RL",103,13472,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","Ex","TA","Gd","GLQ",56,"Unf",0,2336,2392,"GasA","Ex","Y","SBrkr",2392,0,2392,0,0,2,0,3,1,"Ex",8,"Typ",1,"Attchd",2003,"Fin",3,968,"TA","TA","Y",248,105,0,6,2009,"WD","Normal"
20,"RL",92,11932,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",186,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1580,1580,"GasA","Ex","Y","SBrkr",1580,0,1580,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2008,"RFn",3,830,"TA","TA","Y",0,24,0,6,2008,"ConLD","Partial"
20,"RL",80,9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Gable","CompShg","HdBoard","HdBoard","Stone",144,"TA","TA","CBlock","TA","TA","No","ALQ",996,"Unf",0,60,1056,"GasA","Ex","Y","FuseA",1216,0,1216,1,0,1,0,3,1,"TA",7,"Typ",0,"Attchd",1951,"RFn",1,280,"TA","TA","Y",0,0,0,5,2006,"WD","Normal"
60,"RL",68,9543,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,845,845,"GasA","Ex","Y","SBrkr",845,845,1690,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2001,"RFn",2,517,"TA","TA","Y",0,103,0,2,2007,"WD","Normal"
20,"RL",81,13870,"Pave","IR1","HLS","AllPub","Inside","Gtl","StoneBr","PosA","PosA","1Fam","1Story",10,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",250,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1152,"Unf",0,590,1742,"GasA","Ex","Y","SBrkr",2042,0,2042,1,0,2,0,3,1,"Ex",8,"Typ",1,"Attchd",2007,"Fin",3,724,"TA","TA","Y",240,52,0,10,2007,"New","Partial"
120,"FV",32,3784,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","No","GLQ",60,"Unf",0,1451,1511,"GasA","Ex","Y","SBrkr",1565,0,1565,1,0,2,0,2,1,"Gd",5,"Typ",0,"Attchd",2006,"Fin",2,476,"TA","TA","Y",0,120,0,2,2007,"New","Partial"
50,"RL",55,7264,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,7,1925,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,952,952,"GasW","Gd","N","SBrkr",952,596,1548,0,0,2,1,3,1,"Ex",5,"Typ",0,"Detchd",1978,"Unf",2,672,"TA","TA","Y",74,0,0,10,2009,"WD","Normal"
180,"RM",35,3675,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"TA","TA","Wood","Gd","TA","Gd","GLQ",547,"Unf",0,0,547,"GasA","Gd","Y","SBrkr",1072,0,1072,1,0,1,0,2,1,"TA",5,"Typ",0,"Basment",2005,"Fin",2,525,"TA","TA","Y",0,28,0,4,2009,"WD","Normal"
50,"RL",45,8248,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,4,1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,864,864,"GasA","TA","N","SBrkr",964,0,1414,0,0,1,0,3,1,"TA",8,"Typ",1,"Attchd",1939.24485293561,"Fin",0,0,"Gd","Gd","N",0,0,112,9,2006,"COD","Abnorml"
20,"RL",80,11305,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",886,"Gd","TA","PConc","Gd","TA","Av","GLQ",1329,"Unf",0,593,1922,"GasA","Ex","Y","SBrkr",1922,0,1922,1,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2002,"Fin",3,692,"TA","TA","Y",201,64,0,4,2007,"WD","Normal"
20,"RL",48,12137,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1649,1649,"GasA","Ex","Y","SBrkr",1661,0,1661,0,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",1998,"RFn",2,598,"TA","TA","Y",0,34,0,5,2010,"WD","Normal"
20,"RL",90,13339,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,1960,1960,"Gable","CompShg","HdBoard","Plywood","Stone",132,"TA","TA","CBlock","TA","TA","No","LwQ",65,"BLQ",875,621,1561,"GasA","TA","Y","SBrkr",1561,0,1561,1,0,2,0,3,1,"TA",6,"Typ",1,"Attchd",1960,"Fin",2,463,"TA","TA","Y",0,148,0,5,2009,"WD","Normal"
30,"RM",50,5784,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,8,1938,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,190,190,"GasA","Gd","Y","FuseA",886,0,886,0,0,1,0,2,1,"TA",4,"Typ",0,"Attchd",1938,"Unf",1,273,"TA","TA","Y",144,20,80,12,2009,"WD","Normal"
160,"RM",32,3363,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,976,976,"GasA","Ex","Y","SBrkr",976,732,1708,0,0,2,0,3,1,"Gd",7,"Maj1",0,"Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,4,2006,"WD","Normal"
20,"RL",124,27697,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,3,1961,1961,"Shed","CompShg","Plywood","Plywood","BrkCmn",198,"TA","TA","CBlock","TA","TA","No","BLQ",811,"Unf",0,585,1396,"GasA","TA","N","SBrkr",1608,0,1608,0,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1961,"Unf",1,444,"TA","Fa","Y",152,38,0,11,2007,"COD","Abnorml"
60,"RM",60,3378,"Pave","Reg","HLS","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1946,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,651,651,"GasA","Gd","Y","SBrkr",707,682,1389,0,0,1,1,3,1,"TA",6,"Typ",2,"Detchd",1947,"Unf",1,240,"TA","TA","P",0,0,126,9,2009,"WD","Normal"
85,"RL",75.9037255227329,8014,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",6,5,1978,1978,"Gable","CompShg","Plywood","HdBoard","BrkFace",23,"TA","TA","CBlock","Gd","TA","Gd","GLQ",456,"Unf",0,0,456,"GasA","TA","Y","SBrkr",1034,0,1034,0,1,1,0,3,1,"TA",5,"Typ",1,"Basment",1978,"Fin",2,504,"TA","TA","Y",0,0,0,6,2009,"WD","Normal"
60,"RL",82,9950,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Gd","TA","No","GLQ",565,"Unf",0,638,1203,"GasA","Ex","Y","SBrkr",1214,1306,2520,0,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1995,"RFn",3,721,"TA","TA","Y",224,114,0,6,2007,"WD","Abnorml"
20,"RL",80,9920,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock","TA","TA","No","Rec",354,"LwQ",290,412,1056,"GasA","TA","Y","SBrkr",1063,0,1063,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1954,"RFn",1,280,"TA","TA","Y",0,0,164,2,2010,"WD","Normal"
20,"RL",79,14463,"Pave","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","BrkFace",406,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1115,"Unf",0,526,1641,"GasA","Ex","Y","SBrkr",1641,0,1641,1,0,2,0,3,1,"Ex",7,"Typ",0,"Attchd",2008,"Fin",3,885,"TA","TA","Y",0,95,0,1,2009,"WD","Normal"
120,"RM",37,4435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,848,1,0,1,0,1,1,"Gd",3,"Typ",1,"Attchd",2004,"RFn",2,420,"TA","TA","Y",140,0,0,5,2006,"WD","Normal"
20,"RL",76,9591,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",262,"Gd","TA","PConc","Ex","TA","Av","GLQ",1088,"Unf",0,625,1713,"GasA","Ex","Y","SBrkr",1713,0,1713,1,0,2,0,3,1,"Ex",7,"Typ",1,"Attchd",2004,"Fin",3,856,"TA","TA","Y",0,26,0,1,2009,"WD","Normal"
20,"RL",89,13214,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2009,"Hip","CompShg","Stucco","CmentBd","None",0,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,2002,2002,"GasA","Ex","Y","SBrkr",2018,0,2018,0,0,2,0,3,1,"Ex",10,"Typ",1,"Attchd",2009,"Fin",3,746,"TA","TA","Y",144,76,0,5,2010,"WD","Normal"
190,"RL",75,11235,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","2fmCon","SFoyer",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",925,"Unf",0,0,925,"GasA","TA","Y","SBrkr",999,0,999,1,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1963,"Unf",1,308,"TA","TA","Y",40,176,0,3,2007,"WD","Normal"
50,"RM",44,5914,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,9,1890,1996,"Gable","CompShg","Wd Sdng","HdBoard","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,684,684,"GasA","Gd","Y","SBrkr",684,396,1080,0,0,1,0,3,1,"Gd",5,"Typ",0,"2Types",1934.65294321858,"Fin",0,0,"Ex","Ex","N",0,165,30,9,2008,"WD","Normal"
90,"RL",64.9471214840566,11836,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,5,1970,1970,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",149,"Unf",0,1503,1652,"GasA","TA","Y","SBrkr",1652,0,1652,0,0,2,0,4,2,"TA",8,"Typ",0,"2Types",1970,"Unf",3,928,"TA","TA","Y",0,0,0,3,2006,"WD","Normal"
80,"RL",80,9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,6,1955,1972,"Gable","CompShg","AsbShng","AsbShng","BrkFace",164,"TA","TA","CBlock","TA","TA","Av","BLQ",674,"LwQ",132,350,1156,"GasA","Ex","Y","SBrkr",1520,0,1520,1,0,1,0,3,1,"TA",7,"Typ",2,"Basment",1955,"RFn",1,364,"TA","TA","Y",0,0,189,3,2010,"WD","Normal"
190,"C (all)",50,9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","1.5Fin",5,6,1951,1951,"Gable","CompShg","WdShing","Wd Shng","None",0,"Fa","Fa","CBlock","TA","TA","Mn","Unf",0,"Unf",0,660,660,"GasA","TA","N","SBrkr",1060,336,1396,0,0,2,0,4,2,"TA",8,"Min2",0,"Basment",1951.13739018298,"Fin",0,0,"Fa","Fa","Y",0,0,0,10,2006,"WD","Abnorml"
20,"RL",90,15750,"Pave","Reg","Lvl","AllPub","FR3","Gtl","CollgCr","Feedr","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",260,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1246,"Unf",0,216,1462,"GasA","Ex","Y","SBrkr",1513,0,1513,1,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd",1999,"Fin",2,521,"TA","TA","Y",135,34,0,6,2009,"WD","Normal"
160,"FV",30,3182,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",600,600,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,6,2010,"WD","Normal"
190,"RL",55,5687,"Pave","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","2fmCon","2Story",5,6,1912,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Fa","PConc","TA","Fa","No","Rec",210,"Unf",0,570,780,"GasA","Ex","N","SBrkr",936,780,1716,1,0,2,0,6,1,"Fa",9,"Typ",0,"Basment",1989.88285077117,"RFn",0,0,"Ex","Ex","N",0,184,0,3,2008,"WD","Normal"
60,"RL",75,9750,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",975,"Unf",0,133,1108,"GasA","Ex","Y","SBrkr",1108,989,2097,1,0,2,1,3,1,"Gd",8,"Typ",1,"Detchd",1998,"RFn",2,583,"TA","TA","Y",253,170,0,6,2006,"WD","Normal"
60,"RL",86,11227,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","Gd","No","Rec",267,"ALQ",453,0,720,"GasA","Ex","Y","SBrkr",720,720,1440,0,0,1,1,4,1,"TA",7,"Typ",2,"Attchd",1968,"Unf",2,480,"TA","TA","Y",192,38,0,3,2010,"WD","Normal"
20,"RL",49,15218,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",129.041897230861,"Gd","TA","PConc","Ex","Gd","No","GLQ",1562,"Unf",0,108,1670,"GasA","Ex","Y","SBrkr",1670,0,1670,1,0,2,1,2,1,"Gd",6,"Typ",1,"Attchd",2006,"RFn",3,928,"TA","TA","Y",0,240,200,9,2006,"New","Partial"
20,"RL",60,7436,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1960,1960,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",734,"Unf",0,160,894,"GasA","Gd","Y","SBrkr",894,0,894,1,0,1,0,2,1,"TA",5,"Typ",1,"Detchd",1988,"Unf",2,396,"TA","TA","Y",0,0,0,8,2009,"WD","Normal"
160,"RM",21,2001,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CompShg","CemntBd","CmentBd","BrkFace",80,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Fa","Y","SBrkr",546,546,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,1,2007,"WD","Normal"
50,"RL",54,6342,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1.5Fin",5,8,1875,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Gd","N","SBrkr",780,240,1020,0,0,1,0,2,1,"TA",6,"Typ",0,"2Types",1938.38048034413,"Fin",0,0,"Ex","Ex","N",0,0,176,5,2010,"WD","Normal"
20,"RL",37,6951,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1984,1985,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",658,"Unf",0,218,876,"GasA","TA","Y","SBrkr",923,0,923,1,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1984,"Unf",1,264,"TA","TA","Y",362,0,0,10,2008,"WD","Normal"
20,"RL",79,10240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","BrkFace",157,"TA","Gd","CBlock","Gd","TA","No","BLQ",625,"LwQ",1061,0,1686,"GasA","TA","Y","SBrkr",1686,0,1686,1,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1980,"Unf",2,612,"TA","TA","Y",384,131,0,5,2006,"WD","Normal"
190,"RL",60,10800,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,1900,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","Fa","No","BLQ",664,"Unf",0,290,954,"GasA","TA","N","FuseA",1766,648,2414,0,0,2,0,3,2,"TA",10,"Mod",1,"Attchd",1970,"Unf",2,520,"TA","Fa","N",142,0,0,5,2006,"ConLD","Normal"
20,"RM",65,9750,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Ex","Y","SBrkr",960,0,960,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",2002,"Unf",2,624,"TA","TA","Y",0,0,0,7,2006,"WD","Normal"
85,"RL",64,12102,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",5,5,1976,1976,"Gable","CompShg","HdBoard","Plywood","BrkFace",222,"TA","TA","CBlock","Gd","Gd","Gd","ALQ",456,"Unf",0,0,456,"GasA","Ex","Y","SBrkr",1033,0,1033,0,1,1,0,3,1,"TA",6,"Typ",0,"BuiltIn",1976,"RFn",2,504,"Fa","TA","Y",224,0,0,4,2008,"WD","Family"
20,"RL",71,8540,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1956,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",114,"ALQ",691,120,925,"GasA","TA","Y","SBrkr",925,0,925,1,0,1,0,3,1,"Gd",5,"Typ",0,"Detchd",1956,"Unf",1,252,"TA","TA","Y",152,0,0,6,2007,"WD","Normal"
30,"RM",60,5400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",7,6,1920,2006,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,931,931,"GasA","TA","Y","SBrkr",1027,0,1027,0,1,1,0,2,1,"Gd",5,"Typ",1,"Attchd",1937.51009756929,"Fin",0,0,"Fa","Fa","N",0,28,0,2,2008,"WD","Normal"
30,"RL",60,5400,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1940,2005,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Gd","Y","SBrkr",672,0,672,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1997,"Unf",1,308,"TA","TA","N",88,108,0,7,2008,"WD","Normal"
60,"RL",53.060718761081,8740,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",574,"Unf",0,280,854,"GasA","Ex","Y","SBrkr",864,1131,1995,0,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",2002,"Fin",2,435,"TA","TA","Y",264,48,0,7,2007,"WD","Normal"
20,"RL",108,11358,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,7,1972,1987,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",346,"Unf",0,778,1124,"GasA","TA","Y","SBrkr",1610,0,1610,0,0,2,0,3,1,"Gd",8,"Typ",1,"Attchd",1972,"RFn",2,515,"TA","TA","Y",202,0,0,5,2007,"WD","Normal"
20,"RL",71,8838,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1957,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Ex","Fa","Av","GLQ",0,"BLQ",0,0,0,"GasA","Gd","Y","SBrkr",1764,0,1764,0,0,2,1,4,1,"TA",7,"Maj2",1,"Attchd",1957,"Fin",1,301,"TA","TA","Y",0,72,0,10,2008,"WD","Normal"
60,"RL",50,9350,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,1946,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",342,"Unf",0,405,747,"GasA","Ex","Y","SBrkr",892,747,1639,0,0,1,1,3,1,"Gd",6,"Typ",1,"Detchd",1946,"Unf",1,240,"TA","TA","Y",0,50,0,7,2009,"WD","Normal"
20,"RL",85.3073902155788,9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,7,1945,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","Slab","Ex","Fa","Av","ALQ",0,"ALQ",0,0,0,"GasA","TA","N","FuseA",998,0,998,0,0,1,0,3,1,"TA",5,"Min2",0,"2Types",1952,"Unf",2,460,"Fa","TA","Y",0,0,140,5,2007,"WD","Normal"
50,"RM",63,11426,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1362,1362,"GasA","Ex","Y","SBrkr",1362,720,2082,0,0,2,1,3,1,"Gd",6,"Mod",0,"Detchd",2003,"Unf",2,484,"TA","TA","N",280,238,0,6,2008,"WD","Normal"
20,"RL",89,10991,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1571,1571,"GasA","Ex","Y","SBrkr",1571,0,1571,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2007,"Fin",3,722,"TA","TA","Y",100,36,0,12,2007,"New","Partial"
80,"RL",80,10366,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,7,1964,1964,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Gd","CBlock","TA","TA","Av","GLQ",456,"Unf",0,456,912,"GasA","TA","Y","SBrkr",934,0,934,0,1,1,0,2,1,"TA",4,"Typ",0,"Attchd",1964,"Unf",1,336,"TA","TA","Y",77,0,0,7,2006,"WD","Normal"
50,"RM",60,10320,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,5,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,596,596,"GasA","Po","Y","FuseF",834,596,1430,0,0,2,0,3,1,"Fa",7,"Typ",0,"Detchd",1924,"Unf",2,370,"Fa","Fa","Y",218,0,0,10,2006,"WD","Abnorml"
