"MSZoning","LotFrontage","Utilities","MasVnrType","MasVnrArea","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Electrical","BsmtFullBath","BsmtHalfBath","KitchenQual","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","MSSubClass","LotArea","Street","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","YrSold","SaleType","SaleCondition"
"RL",90,"AllPub","Stone",132,"TA","TA","No","LwQ",65,"BLQ",875,621,1561,"SBrkr",1,0,"TA","Typ","Attchd",1960,"Fin",2,463,"TA","TA",20,13339,"Pave","IR1","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,1960,1960,"Gable","CompShg","HdBoard","Plywood","TA","TA","CBlock","GasA","TA","Y",1561,0,1561,2,0,3,1,6,1,"Y",0,148,0,5,2009,"WD","Normal"
"RL",75,"AllPub","BrkFace",162,"Gd","TA","Gd","ALQ",936,"Unf",0,0,936,"SBrkr",1,0,"TA","Typ","Attchd",1967,"Unf",1,384,"TA","TA",85,9825,"Pave","Reg","Low","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","Gd","Y",936,0,936,1,0,2,1,4,1,"Y",405,0,0,8,2007,"WD","Abnorml"
"RL",60,"AllPub","BrkFace",200,"TA","Gd","Gd","GLQ",794,"Unf",0,166,960,"SBrkr",1,0,"TA","Typ","Detchd",1979,"Unf",2,616,"TA","TA",80,7176,"Pave","IR1","Lvl","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","Fa","Y",1040,0,1040,1,0,3,1,6,1,"Y",131,0,0,7,2006,"WD","Normal"
"RM",21,"AllPub","None",0,"TA","TA","No","Rec",252,"Unf",0,294,546,"SBrkr",0,0,"TA","Typ","Attchd",1972,"Unf",1,253,"TA","Fa",160,1484,"Pave","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,4,1972,1972,"Gable","CompShg","CemntBd","CmentBd","TA","TA","CBlock","GasA","TA","Y",546,546,1092,1,1,3,1,5,0,"Y",0,0,0,5,2006,"WD","Normal"
"FV",60,"AllPub","BrkFace",260,"Gd","TA","Av","GLQ",1027,"Unf",0,587,1614,"SBrkr",1,0,"Ex","Typ","Attchd",2000,"Fin",2,495,"TA","TA",120,4765,"Pave","IR1","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",9,5,2000,2000,"Hip","CompShg","MetalSd","MetalSd","Gd","TA","PConc","GasA","Ex","Y",1638,0,1638,2,0,2,1,5,1,"Y",230,68,0,7,2008,"WD","Normal"
"RL",66,"AllPub","None",0,"TA","TA","No","BLQ",379,"Unf",0,265,644,"SBrkr",1,0,"TA","Typ","Detchd",2001,"Unf",1,369,"TA","TA",70,8969,"Pave","Reg","Bnk","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,6,1926,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","TA","TA","BrkTil","GasA","Ex","Y",672,644,1316,1,0,2,1,6,1,"P",0,0,0,7,2008,"WD","Normal"
"RL",72,"AllPub","BrkFace",72,"TA","TA","No","ALQ",704,"Unf",0,1128,1832,"SBrkr",2,0,"TA","Typ","Attchd",1920,"Unf",0,0,"TA","TA",90,10773,"Pave","Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,3,1967,1967,"Gable","Tar&Grv","Plywood","Plywood","Fa","Fa","CBlock","GasA","TA","N",1832,0,1832,2,0,4,2,8,0,"Y",0,58,0,5,2010,"WD","Normal"
"RL",60,"AllPub","BrkFace",114,"TA","TA","No","BLQ",560,"LwQ",375,0,935,"SBrkr",1,0,"TA","Typ","Attchd",1965,"Unf",1,288,"TA","TA",20,13526,"Pave","IR1","Lvl","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Hip","CompShg","HdBoard","Plywood","TA","TA","CBlock","GasA","TA","Y",935,0,935,1,0,3,1,5,0,"Y",180,0,0,11,2006,"WD","Normal"
"RL",76,"AllPub","BrkFace",657,"TA","TA","No","Unf",0,"Unf",0,1866,1866,"SBrkr",0,0,"TA","Typ","Detchd",1958,"Unf",2,495,"TA","Fa",90,9482,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,4,1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","PConc","GasA","Ex","Y",1866,0,1866,2,0,4,2,8,0,"Y",0,0,0,12,2009,"WD","Normal"
"RL",85,"AllPub","BrkFace",60,"Gd","TA","No","Unf",0,"Unf",0,1504,1504,"SBrkr",0,0,"Gd","Typ","Attchd",2006,"Fin",2,510,"TA","TA",20,10936,"Pave","Reg","Lvl","Corner","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",1504,0,1504,2,0,3,1,7,0,"Y",144,0,0,9,2006,"New","Partial"
"RL",70,"AllPub","None",0,"TA","TA","No","ALQ",698,"GLQ",96,420,1214,"SBrkr",1,0,"TA","Typ","Detchd",1965,"Unf",2,461,"Fa","Fa",20,9170,"Pave","Reg","Lvl","Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd","TA","TA","CBlock","GasA","Ex","Y",1214,0,1214,1,0,2,1,6,0,"Y",0,0,184,4,2007,"WD","Normal"
"RL",60,"AllPub","None",0,"TA","TA","Mn","ALQ",852,"Unf",0,100,952,"SBrkr",1,0,"TA","Typ","Detchd",1988,"Unf",2,840,"TA","TA",20,7350,"Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1951,1951,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","TA","Y",952,0,952,1,0,2,1,4,0,"Y",0,0,0,6,2008,"COD","Abnorml"
"RL",99,"AllPub","BrkFace",23,"Ex","TA","No","GLQ",820,"Unf",0,348,1168,"SBrkr",2,0,"TA","Typ","BuiltIn",2000,"Fin",4,820,"TA","TA",90,11855,"Pave","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",7,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","TA","TA","PConc","GasA","Ex","Y",1168,1619,2787,4,2,6,2,8,2,"Y",312,0,0,10,2009,"WD","Normal"
"RL",60,"AllPub","None",0,"Gd","TA","No","GLQ",0,"Unf",0,0,0,"FuseA",0,0,"TA","Typ","Detchd",1987,"Unf",2,400,"TA","TA",90,8544,"Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",3,4,1950,1950,"Gable","CompShg","BrkFace","BrkFace","TA","TA","Slab","Wall","Fa","N",1040,0,1040,2,0,2,2,6,0,"Y",0,0,0,6,2009,"WD","Normal"
"RL",111,"AllPub","Stone",370,"Ex","Gd","Av","Unf",0,"Unf",0,1249,1249,"SBrkr",0,0,"Gd","Typ","Attchd",2006,"RFn",3,840,"TA","TA",60,16259,"Pave","Reg","Lvl","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","GasA","Ex","Y",1249,1347,2596,3,1,4,1,9,0,"Y",240,154,0,9,2006,"New","Partial"
"RL",60,"AllPub","None",0,"TA","TA","No","BLQ",392,"Unf",0,392,784,"SBrkr",1,0,"TA","Typ","Attchd",1965,"Unf",1,392,"TA","TA",50,9738,"Pave","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1924,1950,"Gable","CompShg","AsbShng","AsbShng","TA","Gd","BrkTil","GasA","Gd","Y",949,272,1221,1,0,4,1,7,0,"Y",0,0,236,3,2006,"WD","Normal"
"RL",81,"AllPub","None",0,"TA","TA","No","BLQ",603,"Unf",0,701,1304,"SBrkr",0,0,"TA","Typ","Attchd",1953,"Fin",2,667,"TA","TA",50,15593,"Pave","Reg","Lvl","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","Gd","TA","CBlock","GasW","TA","Y",1304,983,2287,2,0,3,1,7,1,"Y",0,21,114,7,2006,"WD","Normal"
"RM",51,"AllPub","None",0,"TA","TA","No","Unf",0,"Unf",0,884,884,"SBrkr",0,0,"Gd","Typ","Detchd",1935,"Unf",1,240,"TA","TA",50,6120,"Pave","Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,7,1935,1995,"Gable","CompShg","AsbShng","AsbShng","TA","TA","BrkTil","GasA","Ex","Y",989,584,1573,1,0,3,1,6,0,"Y",0,0,54,7,2009,"WD","Normal"
"RM",52,"AllPub","None",0,"TA","TA","No","LwQ",448,"Unf",0,480,928,"FuseF",0,0,"TA","Typ","Detchd",1930,"Unf",2,480,"TA","TA",50,6240,"Pave","Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1930,1950,"Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil","GasA","TA","Y",928,608,1536,2,0,4,1,7,1,"Y",0,10,0,3,2010,"WD","Normal"
"RH",80,"AllPub","None",0,"TA","TA","No","Rec",468,"LwQ",144,270,882,"SBrkr",0,0,"TA","Typ","Attchd",1961,"Unf",1,730,"TA","TA",20,11622,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,6,1961,1961,"Gable","CompShg","VinylSd","VinylSd","TA","TA","CBlock","GasA","TA","Y",896,0,896,1,0,2,1,5,0,"Y",140,0,0,6,2010,"WD","Normal"
"RL",91,"AllPub","Stone",402,"Ex","TA","Av","GLQ",1153,"Unf",0,598,1751,"SBrkr",1,0,"Ex","Typ","Attchd",2008,"Fin",3,874,"TA","TA",20,11778,"Pave","Reg","Lvl","Inside","Gtl","CollgCr","PosN","Norm","1Fam","1Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Ex","TA","PConc","GasA","Ex","Y",1766,0,1766,2,1,3,1,8,2,"Y",216,36,0,12,2008,"New","Partial"
"RL",160,"AllPub","BrkCmn",138,"TA","TA","Av","BLQ",550,"Unf",0,752,1302,"SBrkr",1,0,"TA","Typ","Attchd",1964,"Unf",2,480,"TA","TA",20,18160,"Grvl","Reg","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","Fa","Y",1128,0,1128,1,0,3,1,6,1,"P",0,108,246,3,2007,"WD","Alloca"
"RL",64,"AllPub","None",0,"Gd","TA","No","LwQ",138,"Rec",351,405,894,"SBrkr",1,0,"TA","Typ","Detchd",1979,"Unf",1,308,"TA","TA",20,6285,"Pave","Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","GasA","TA","Y",894,0,894,1,0,2,1,5,0,"Y",192,0,0,3,2007,"WD","Normal"
"RL",70,"AllPub","BrkFace",244,"Gd","TA","Av","GLQ",1400,"Unf",0,125,1525,"SBrkr",1,0,"Gd","Typ","Attchd",2000,"RFn",2,541,"TA","TA",20,9100,"Pave","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",1525,0,1525,2,0,3,1,6,0,"Y",219,36,0,9,2006,"WD","Normal"
"RL",80,"AllPub","None",0,"Gd","TA","Av","Unf",0,"Unf",0,866,866,"SBrkr",0,0,"Gd","Typ","Attchd",1998,"RFn",2,546,"TA","TA",60,10400,"Pave","Reg","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","GasA","Ex","Y",866,913,1779,2,1,3,1,6,0,"Y",198,36,0,3,2009,"WD","Normal"
"FV",30,"AllPub","None",0,"Gd","TA","No","Unf",0,"Unf",0,1550,1550,"SBrkr",0,0,"Gd","Typ","Attchd",2007,"Fin",2,528,"TA","TA",120,5330,"Pave","IR2","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",1550,0,1550,2,1,2,1,5,0,"Y",0,102,0,7,2007,"New","Partial"
"RM",42,"AllPub","None",0,"Gd","TA","No","ALQ",837,"Unf",0,105,942,"SBrkr",1,0,"TA","Maj1","Attchd",1973,"Fin",2,576,"TA","TA",160,3964,"Pave","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",6,4,1973,1973,"Gable","CompShg","CemntBd","CmentBd","TA","TA","CBlock","GasA","Gd","Y",1291,1230,2521,2,1,5,1,10,1,"Y",728,20,0,6,2006,"WD","Normal"
"RL",70,"AllPub","BrkFace",351,"TA","TA","No","Unf",0,"Unf",0,756,756,"SBrkr",0,0,"TA","Typ","Attchd",1966,"Unf",2,442,"TA","TA",60,7700,"Pave","Reg","Lvl","Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",6,5,1966,1966,"Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","GasA","TA","Y",1051,788,1839,1,1,4,1,7,1,"Y",0,124,216,6,2010,"WD","Normal"
"RL",90,"AllPub","None",0,"TA","TA","No","Rec",415,"Unf",0,418,833,"SBrkr",0,0,"Gd","Typ","Detchd",1955,"Unf",1,326,"TA","TA",20,5400,"Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1954,2000,"Gable","CompShg","MetalSd","MetalSd","TA","Gd","CBlock","GasA","Ex","Y",833,0,833,1,0,2,1,4,0,"Y",0,0,0,8,2006,"WD","Normal"
"RM",62,"AllPub","None",0,"TA","TA","No","Rec",121,"Unf",0,647,768,"SBrkr",1,0,"TA","Typ","Detchd",1985,"Unf",1,384,"TA","TA",50,7006,"Pave","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,6,1925,1950,"Gable","CompShg","Stucco","Stucco","TA","TA","PConc","GasA","TA","Y",788,448,1236,2,0,3,1,6,1,"Y",0,0,0,8,2008,"WD","Family"
"RL",80,"AllPub","Stone",143,"TA","TA","No","ALQ",371,"Unf",0,292,663,"SBrkr",0,0,"TA","Typ","Attchd",1969,"Fin",1,299,"TA","TA",60,9364,"Pave","Reg","Lvl","Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1969,1969,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","TA","Y",663,689,1352,1,1,4,1,7,0,"Y",379,36,0,3,2010,"WD","Normal"
"RL",70,"AllPub","None",0,"TA","TA","No","Unf",0,"Unf",0,858,858,"SBrkr",0,0,"TA","Typ","Detchd",1974,"Unf",4,480,"TA","TA",20,8294,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","GasA","TA","Y",872,0,872,1,0,3,1,5,0,"Y",0,0,0,6,2007,"WD","Normal"
"RL",70,"AllPub","None",0,"TA","TA","No","Unf",0,"Unf",0,978,978,"SBrkr",0,0,"TA","Min1","Attchd",1960,"RFn",1,286,"TA","TA",20,12342,"Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1978,"Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","GasA","TA","Y",1422,0,1422,1,0,3,1,6,1,"Y",0,0,36,8,2007,"WD","Normal"
"RL",71,"AllPub","BrkFace",415,"TA","TA","No","BLQ",400,"Unf",0,380,780,"SBrkr",1,0,"TA","Typ","Attchd",1963,"RFn",2,483,"TA","TA",60,7056,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1963,1963,"Hip","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","TA","Y",983,813,1796,1,1,4,1,8,1,"Y",0,50,0,10,2008,"WD","Normal"
"RL",80,"AllPub","BrkFace",39,"TA","TA","Av","ALQ",528,"Unf",0,480,1008,"SBrkr",1,0,"TA","Typ","Attchd",1978,"Unf",2,484,"TA","TA",80,13014,"Pave","Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,5,1978,1978,"Gable","CompShg","HdBoard","Plywood","TA","TA","CBlock","GasA","TA","Y",1096,0,1096,1,0,3,1,6,1,"Y",168,0,0,12,2008,"WD","Normal"
"RL",46,"AllPub","BrkFace",352,"Gd","TA","Av","GLQ",949,"Unf",0,552,1501,"SBrkr",1,0,"Gd","Typ","Attchd",1987,"Fin",2,512,"TA","TA",120,4054,"Pave","IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","TwnhsE","1Story",7,6,1987,1987,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","BrkTil","GasA","Ex","Y",1501,0,1501,2,0,2,1,5,2,"Y",240,0,0,10,2007,"WD","Normal"
"RL",64,"AllPub","None",0,"Ex","TA","No","Unf",0,"Unf",0,0,0,"SBrkr",0,0,"TA","Typ","Attchd",1979,"Unf",2,400,"TA","TA",90,7007,"Pave","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg","HdBoard","HdBoard","TA","TA","Slab","GasA","TA","Y",1513,0,1513,2,0,4,2,8,0,"Y",0,0,0,6,2009,"WD","Alloca"
"RL",60,"AllPub","None",0,"TA","TA","No","BLQ",390,"Unf",0,810,1200,"SBrkr",0,0,"TA","Typ","Attchd",1950,"Fin",1,246,"TA","TA",20,9600,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","GasA","TA","Y",1200,0,1200,1,0,3,1,6,0,"Y",126,0,0,8,2009,"WD","Normal"
"RL",50,"AllPub","None",0,"Gd","TA","Av","GLQ",720,"BLQ",76,0,796,"SBrkr",0,1,"TA","Typ","Detchd",1998,"Unf",1,336,"TA","TA",85,7689,"Pave","IR1","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,8,1972,1972,"Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","GasA","Gd","Y",796,0,796,1,0,2,1,4,0,"Y",138,0,0,7,2009,"WD","Normal"
"RL",66,"AllPub","None",0,"TA","TA","No","Rec",312,"LwQ",600,0,912,"SBrkr",0,0,"TA","Typ","Attchd",1964,"Unf",1,288,"TA","TA",20,7800,"Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1964,1964,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","GasA","TA","Y",912,0,912,1,0,2,1,5,0,"Y",0,0,0,11,2006,"WD","Abnorml"
"RM",70,"AllPub","None",0,"Gd","TA","No","Unf",0,"Unf",0,896,896,"FuseA",0,0,"TA","Typ","Detchd",1936,"Unf",1,240,"Fa","TA",50,6240,"Pave","Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,4,1936,1950,"Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil","GasA","Gd","Y",896,448,1344,1,0,3,1,7,0,"Y",200,114,0,4,2006,"WD","Normal"
"RL",65,"AllPub","None",0,"TA","TA","No","Unf",0,"Unf",0,576,576,"SBrkr",0,1,"TA","Typ","Detchd",1989,"Unf",2,676,"TA","TA",30,7898,"Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1920,1994,"Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil","GasA","Gd","Y",985,0,985,1,0,2,1,4,0,"N",0,0,0,4,2010,"WD","Normal"
"RL",63,"AllPub","None",0,"Gd","TA","No","Unf",0,"Unf",0,698,698,"SBrkr",1,0,"Gd","Typ","BuiltIn",2007,"Unf",3,350,"TA","TA",60,9729,"Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",698,1048,1746,2,1,3,1,6,1,"Y",0,34,0,6,2007,"New","Partial"
"RL",80,"AllPub","BrkFace",276,"TA","TA","Gd","GLQ",697,"Unf",0,384,1081,"SBrkr",1,0,"TA","Typ","CarPort",1960,"Unf",1,401,"TA","TA",20,12929,"Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1960,1993,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","GasA","TA","Y",1081,0,1081,1,0,3,1,5,0,"Y",36,82,0,6,2008,"WD","Normal"
"RL",108,"AllPub","Stone",300,"Ex","TA","No","GLQ",1572,"Unf",0,80,1652,"SBrkr",1,0,"Ex","Typ","Attchd",2006,"Fin",2,840,"TA","TA",20,13173,"Pave","IR1","Lvl","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",1652,0,1652,2,0,2,1,6,2,"Y",404,102,0,11,2009,"WD","Normal"
"RL",73,"AllPub","BrkFace",132,"Gd","TA","No","GLQ",36,"Unf",0,1453,1489,"SBrkr",0,0,"Gd","Typ","Attchd",2005,"RFn",2,674,"TA","TA",20,8760,"Pave","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",1500,0,1500,2,0,3,1,7,1,"Y",144,38,0,6,2007,"WD","Normal"
"RL",51,"AllPub","None",0,"TA","TA","No","BLQ",264,"Unf",0,712,976,"SBrkr",0,0,"Gd","Typ","Detchd",1925,"Unf",1,216,"Fa","TA",50,6171,"Pave","Reg","Lvl","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,6,1925,1990,"Gable","CompShg","WdShing","Wd Shng","TA","TA","BrkTil","GasA","Ex","Y",1160,448,1608,2,1,3,1,7,1,"Y",147,16,0,10,2009,"WD","Normal"
"RM",57,"AllPub","None",0,"TA","TA","No","Unf",0,"Unf",0,686,686,"SBrkr",0,0,"TA","Typ","Detchd",1940,"Unf",1,210,"TA","TA",70,9906,"Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1925,1950,"Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","GasA","Fa","N",810,518,1328,1,0,3,1,8,0,"Y",0,172,60,9,2006,"WD","Family"
"RM",50,"AllPub","None",0,"TA","Gd","No","BLQ",452,"LwQ",12,144,608,"SBrkr",1,0,"TA","Typ","Detchd",1939,"Unf",1,240,"TA","TA",50,6000,"Pave","Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1939,1950,"Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil","GasA","TA","Y",608,524,1132,1,0,2,1,5,0,"Y",0,0,128,4,2010,"WD","Abnorml"
"RL",47,"AllPub","Stone",240,"Gd","TA","Av","ALQ",836,"Unf",0,522,1358,"SBrkr",0,0,"Gd","Typ","Attchd",2005,"RFn",2,484,"TA","TA",120,6904,"Pave","IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",1358,0,1358,2,0,2,1,6,1,"Y",192,36,0,8,2009,"WD","Normal"
"RL",45,"AllPub","None",0,"TA","TA","No","BLQ",41,"Unf",0,823,864,"FuseF",1,0,"TA","Typ","Attchd",1954,"Unf",0,0,"TA","TA",30,8248,"Pave","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",3,3,1914,1950,"Gable","CompShg","Stucco","Stucco","TA","TA","BrkTil","GasA","TA","N",864,0,864,1,0,2,1,5,0,"N",0,0,100,9,2008,"WD","Normal"
"RL",149,"AllPub","BrkFace",1224,"TA","TA","No","Unf",0,"Unf",0,585,585,"SBrkr",0,0,"Gd","Typ","Attchd",1958,"RFn",2,461,"TA","TA",20,19958,"Pave","Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,8,1958,1995,"Hip","CompShg","HdBoard","HdBoard","TA","Gd","CBlock","GasA","Gd","Y",2279,0,2279,2,1,4,1,7,1,"Y",274,0,0,7,2007,"WD","Normal"
"RL",72,"AllPub","None",0,"Gd","TA","Mn","GLQ",894,"Unf",0,57,951,"SBrkr",1,0,"Gd","Typ","Attchd",1999,"Fin",2,586,"TA","TA",60,13426,"Pave","IR1","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","GasA","Ex","Y",951,828,1779,2,1,3,1,7,1,"Y",208,107,0,9,2006,"WD","Normal"
"RM",21,"AllPub","BrkFace",356,"TA","TA","No","Rec",350,"Unf",0,280,630,"SBrkr",0,0,"TA","Typ","Detchd",1972,"Unf",1,264,"TA","TA",160,1680,"Pave","Reg","Lvl","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,5,1972,1972,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","TA","Y",630,672,1302,2,1,3,1,6,0,"Y",0,0,0,12,2008,"WD","Normal"
"RL",80,"AllPub","BrkFace",252,"TA","TA","No","Rec",416,"Unf",0,409,825,"SBrkr",0,0,"TA","Typ","Attchd",1971,"RFn",2,495,"TA","TA",60,14803,"Pave","IR1","Lvl","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","GasA","Gd","Y",1097,896,1993,2,1,4,1,8,1,"Y",0,66,0,6,2006,"WD","Normal"
"RL",63,"AllPub","None",0,"Gd","TA","No","Unf",0,"Unf",0,1131,1131,"SBrkr",0,0,"Gd","Typ","Attchd",1923,"Unf",0,0,"TA","TA",20,13072,"Pave","Reg","Lvl","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","GasA","Ex","Y",1131,0,1131,1,1,3,1,6,0,"Y",0,39,0,3,2006,"New","Partial"
